ticker,name,sic_code,sic_description,market,primary_exchange,market_cap,total_employees,list_date,description
BGH,Barings Global Short Duration High Yield Fund,,,stocks,XNYS,302569840.04,,2012-10-26,"Barings Global Short Duration High Yield Fund is a diversified, closed-end management investment company. Its investment objective is to seek as high a level of current income as the Adviser determine..."
BGR,Blackrock Energy and Resources Trust,,,stocks,XNYS,337587986.49,,2004-12-23,"BlackRock Energy & Resources Trust is a closed-end equity fund providing total return through a combination of current income, gains and capital appreciation by investing in equity securities and deri..."
BGS,"B&G Foods, Inc.",2000,FOOD AND KINDRED PRODUCTS,stocks,XNYS,368666242.56,1495.0,2007-05-23,"B&G Foods Inc is an American packaged-food manufacturer. It operate in a single industry segment and manufacture, sell and distribute a diverse portfolio of high-quality shelf-stable and frozen foods ..."
BGT,BlackRock Floating Rate Income Trust,,,stocks,XNYS,319018487.5,,2004-08-26,Blackrock Floating Rate Income Trust is a closed-end management investment company. Its investment objective is to provide a high level of current income. The company's secondary investment objective ...
BGX,Blackstone Long-Short Credit Income Fund,,,stocks,XNYS,154913872.25,,2011-01-27,"Blackstone Long-Short Credit Income Fund is a diversified, closed-end management investment company. The fund's primary investment objective is to seek high current income, with a secondary objective ..."
BGY,BlackRock Enhanced International Dividend Trust,,,stocks,XNYS,541827968.66,,2007-05-25,"Blackrock Enhanced International Dividend Trust has an investment objective to provide current income and current gains, with a secondary objective of long-term capital appreciation. The Trust seeks t..."
BHC,Bausch Health Companies Inc,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNYS,1796013417.96,20700.0,1994-03-29,"Bausch Health Companies Inc is a world-wide specialty pharmaceutical, consumer health, and medical device company with a focus on branded products for the gastroenterology, hepatology, neurology and d..."
BHE,Benchmark Electronics,3672,PRINTED CIRCUIT BOARDS,stocks,XNYS,1381016202.12,11700.0,1990-07-03,"Benchmark Electronics Inc is engaged in product designing, engineering services, technology solutions, and manufacturing services (electronic manufacturing services (EMS) and precision technology serv..."
BHK,BLACKROCK CORE BD TR,,,stocks,XNYS,527477103.53999996,,2001-11-28,Blackrock Core Bond Trust is a closed-ended management investment company. Its objective is to provide current income and capital appreciation. The trust seeks to achieve its investment objective by i...
BHLB,"Berkshire Hills Bancorp, Inc.",6036,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",stocks,XNYS,1166598272.4,1238.0,2000-06-28,"Berkshire Hills Bancorp Inc is a holding company. It provides Commercial Banking, Retail Banking, Consumer Lending, Private Banking and Wealth Management services...."
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),,,stocks,XNYS,127325090160.58,40872.0,1987-05-28,BHP is a global diversified miner mainly supplying iron ore and copper. The merger of BHP Limited and Billiton PLC created the present-day BHP Group. The dual-listed structure from the 2001 BHP and Bi...
BHR,Braemar Hotels & Resorts Inc. Common Stock,6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,165604911.81,,2013-11-06,"Braemar Hotels & Resorts Inc is a real estate investment trust company that invests in high revenue per available room, or RevPAR, luxury, upper-upscale and upscale hotels in gateway and resort locati..."
BHVN,Biohaven Ltd.,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNYS,1743060784.68,256.0,2022-09-23,"Biohaven Ltd is a clinical-stage biopharmaceutical company focused on the discovery, development, and commercialization of life-changing treatments in key therapeutic areas, including immunology, neur..."
BIBL,Inspire 100 ETF,,,stocks,ARCX,,,,
BIDD,iShares International Dividend Active ETF,,,stocks,ARCX,,,2024-11-15,
BIF,,,,,,,,,Error: 请求失败: 404 Client Error: Not Found for url: https://api.polygon.io/v3/reference/tickers/BIF
BIL,SPDR Bloomberg 1-3 Month T-Bill ETF,,,stocks,ARCX,,,2007-05-30,
BILL,"BILL Holdings, Inc.",7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNYS,4695976995.62,2187.0,2019-12-12,"BILL Holdings Inc is a provider of software-as-a-service, cloud-based payments and spend and expense management products, which allow users to automate accounts payable and accounts receivable transac..."
BINC,iShares Flexible Income Active ETF,,,stocks,ARCX,,,2023-05-23,
BIO,"Bio-Rad Laboratories, Inc.Class A",3826,LABORATORY ANALYTICAL INSTRUMENTS,stocks,XNYS,6138075409.36,7700.0,1980-02-29,"Bio-Rad Laboratories, headquartered in Hercules, California, develops, manufactures, and sells products and solutions for the clinical diagnostics and life sciences markets. In clinical diagnostics (6..."
BIPC,Brookfield Infrastructure Corporation Class A Exchangeable Subordinate Voting Shares,,,stocks,XNYS,4897258206.72,250000.0,2020-03-19,"Brookfield Infrastructure Corp is an indirect subsidiary of the partnership of the diversified infrastructure owner and operators. Its business is comprised of a U.K. regulated distribution operation,..."
BIPH,Brookfield Infrastructure Finance ULC 5.000% Subordinated Notes due 2081,,,stocks,XNYS,,,2021-05-17,
BIPI,BIP Bermuda Holdings I Limited 5.125% Perpetual Subordinated Notes,,,stocks,XNYS,,,2022-01-26,
BIRK,Birkenstock Holding plc,,,stocks,XNYS,10317129741.6,7400.0,2023-10-11,"Birkenstock Holding PLC is a company that manufactures and sells footbed-based products, including sandals, closed-toe silhouettes, and other products, such as skincare and accessories, for everyday, ..."
BIT,BLACKROCK MULTI-SECTOR INCOME TRUST,,,stocks,XNYS,601218813.9,,2013-02-25,BlackRock Multi-Sector Income Trust is a closed-end investment management company. It invests on behalf of its clients. The fund's primary investment objective is to provide a high level of current in...
BITB,Bitwise Bitcoin ETF,6221,COMMODITY CONTRACTS BROKERS & DEALERS,stocks,ARCX,,,2024-01-11,
BITI,ProShares Short Bitcoin ETF,,,stocks,ARCX,,,2022-06-21,
BITO,ProShares Bitcoin ETF,,,stocks,ARCX,,,2021-10-19,
BITQ,Bitwise Crypto Industry Innovators ETF,,,stocks,ARCX,,,2021-05-12,
BITU,ProShares Ultra Bitcoin ETF,,,stocks,ARCX,,,2024-04-02,
BITX,2x Bitcoin Strategy ETF,,,stocks,BATS,,,2023-06-27,
BIV,Vanguard Intermediate-Term Bond ETF,,,stocks,ARCX,,,2007-04-10,
BIZD,VanEck BDC Income ETF,,,stocks,ARCX,,,2013-02-12,
BJ,"BJs Wholesale Club Holdings, Inc. Common Stock",5331,RETAIL-VARIETY STORES,stocks,XNYS,14537462113.45,33000.0,2018-06-28,"BJ's Wholesale serves as one of the few warehouse club chains in the United States. Its 250 warehouses are primarily located along the East Coast, most prominently in the New England area. Similar to ..."
BK,Bank of New York Mellon Corporation,6022,STATE COMMERCIAL BANKS,stocks,XNYS,64396239992.850006,51000.0,1969-12-04,"BNY Mellon is a global investment company involved in managing and servicing financial assets throughout the investment lifecycle. The bank provides financial services for institutions, corporations, ..."
BKD,"Brookdale Senior Living, Inc.",8050,SERVICES-NURSING & PERSONAL CARE FACILITIES,stocks,XNYS,1539665453.3400002,36000.0,2005-11-22,"Brookdale Senior Living Inc operates senior living communities throughout the United States. The company has three reportable segments: Independent Living, Assisted Living and Memory Care, and Continu..."
BKE,"The Buckle, Inc.",5651,RETAIL-FAMILY CLOTHING STORES,stocks,XNYS,2244256098.42,8000.0,1992-05-06,"Buckle Inc is a retailer of casual apparel, footwear, and accessories. The company retails medium to better-priced casual apparel, footwear, and accessories for fashion-conscious young men and women. ..."
BKH,Black Hills Corporation,4911,ELECTRIC SERVICES,stocks,XNYS,4161313146.03,2841.0,1972-06-01,Black Hills Corp is a U.S.-based energy company that operates through its Electric Utilities and Gas Utilities segment. These segments operate in states in the Midwest and mountain regions in the U.S....
BKKT,"Bakkt Holdings, Inc.",6199,FINANCE SERVICES,stocks,XNYS,102024993.45,559.0,2021-10-15,Bakkt Holdings Inc operates technology that connects the digital economy by offering a platform for crypto and redeeming loyalty points. Its institutional-grade technology platform provides a custody ...
BKLN,Invesco Senior Loan ETF,6282,INVESTMENT ADVICE,stocks,ARCX,,,2011-03-03,
BKN,BlackRock Investment Quality Municipal Trust,,,stocks,XNYS,184962844.5,,1993-02-19,"Blackrock Investment Quality Municipal Trust, Inc. is a closed-end management investment fund with the investment objective to provide high current income exempt from regular U.S. federal income tax c..."
BKSY,BlackSky Technology Inc.,3663,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,stocks,XNYS,398840560.8,340.0,2021-09-10,"BlackSky Technology Inc is a provider of real-time geospatial intelligence. The company delivers on-demand, high-frequency imagery, monitoring, and analytics of some of the critical and strategic loca..."
BKT,BlackRock Income Trust Inc.,,,stocks,XNYS,243972844.39999998,,1988-07-22,Blackrock Income Trust Inc is a diversified investment fund with an investment objective to manage a portfolio of high-quality securities to achieve both preservations of capital and high monthly inco...
BKV,BKV Corporation,1311,CRUDE PETROLEUM & NATURAL GAS,stocks,XNYS,1909326727.4199998,366.0,2024-09-26,"BKV Corp is a growth-driven energy company. Its core business is production of natural gas from its owned and operated upstream businesses. It operates in four business lines: natural gas production, ..."
BLCO,Bausch + Lomb Corporation,3851,OPHTHALMIC GOODS,stocks,XNYS,4233691867.0,13500.0,2022-05-06,Bausch & Lomb is one of the largest vision care companies in the US. The firm was previously a subsidiary under parent company Bausch Health and it was spun off to become a public company in 2022. It ...
BLD,TopBuild Corp. Common Stock,1700,CONSTRUCTION - SPECIAL TRADE CONTRACTORS,stocks,XNYS,8598898912.0,13894.0,2015-06-17,TopBuild Corp is an installer and distributor of insulation products. Its operating segments involve the Installation and Specialty Distribution segment. The installation segment provides insulation i...
BLDR,"Builders FirstSource, Inc.",5211,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,stocks,XNYS,12483753841.279999,29000.0,2005-06-22,"Builders FirstSource Inc is a manufacturer and supplier of building materials. The company offers structural and related building products such as factory-built roof and floor trusses, wall panels and..."
BLE,BlackRock Municipal Income Trust II,,,stocks,XNYS,472020583.84000003,,2002-07-26,Blackrock Municipal Income Trust II is a perpetual closed-end municipal bond fund. Its objective is to provide high current income exempt from regular U.S. federal income tax consistent with the prese...
BLK,"Blackrock, Inc.",6211,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",stocks,XNYS,153197204820.04,22600.0,1999-10-01,"BlackRock is the largest asset manager in the world, with $11.584 trillion in assets under management at the end of March 2025. Its product mix is diverse, with 53% of managed assets in equity strateg..."
BLOK,Amplify Transformational Data Sharing ETF,,,stocks,ARCX,,,,
BLV,Vanguard Long-Term Bond ETF,,,stocks,ARCX,,,2007-04-10,
BLW,Blackrock Limited Duration Income Trust,,,stocks,XNYS,532922593.28000003,,2003-07-29,Blackrock Ltd Duration Income Trust is a diversified investment fund with an investment objective to provide current income and capital appreciation. The Fund's portfolio normally has an average portf...
BLX,"Banco Latinoamericano de Comercio Exterior, S.A",,,stocks,XNYS,1539290220.0,322.0,1992-09-24,"Banco Latinoamericano de Comercio Exterior SA provides financial solutions to financial institutions, companies, and investors doing business in Latin America, supporting trade and regional integratio..."
BMA,Banco Macro S.A.,,,stocks,XNYS,5014279961.22,9004.0,2006-03-24,"Banco Macro SA is a financial institution and it provides standard banking products and services designed to suit individual needs. It has two categories of customers, retail customers, which include ..."
BME,Blackrock Health Sciences Trust,,,stocks,XNYS,468627974.78,,2005-03-29,"Blackrock Health Sciences Trust has an investment objective to provide total return through a combination of current income, current gains, and long-term capital appreciation. The Fund invests 80% of ..."
BMEZ,BlackRock Health Sciences Term Trust,,,stocks,XNYS,1481362361.71,,,BlackRock Health Sciences Trust II is a closed-ended management investment company. The investment objective is to provide total return through a combination of current income and long-term capital ap...
BMI,"Badger Meter, Inc.",3824,TOTALIZING FLUID METERS & COUNTING DEVICES,stocks,XNYS,7299413073.81,2210.0,1972-06-01,"Badger Meter Inc is an innovator, manufacturer, and marketer of products incorporating flow measurement, quality, control, and other system solutions serving markets. The company's products measure wa..."
